,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,TRAVTIME,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,EDUCATION_<High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,JOB_Clerical,JOB_Doctor,JOB_Home Maker,JOB_Lawyer,JOB_Manager,JOB_Professional,JOB_Student,JOB_UNKNOW,JOB_z_Blue Collar,CAR_USE_Commercial,CAR_USE_Private,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,TARGET_FLAG
908,0,53.0,0,0.5217391304347826,0.1830613301365011,0,0.0,0,1,0.1532846715328467,0.07766705744431418,0.37499999999999994,0,0.07991303890457072,0.4,0,0.23076923076923078,18.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
909,1,38.0,2,0.6086956521739131,0.1278587581396616,0,0.1828886162827212,1,0,0.3503649635036496,0.06872801875732708,0.0,0,0.08659291337202167,0.4,0,0.0,8.32832309502026,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
910,0,50.0,0,0.5652173913043478,0.1593984142985587,0,0.0,0,0,0.2846715328467153,0.27916178194607266,0.0,0,0.051124708522538,0.2,0,0.46153846153846156,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
911,0,36.0,0,0.34782608695652173,0.14065880173282838,0,0.19054154495403725,1,0,0.2481751824817518,0.4393317702227432,0.125,0,0.01765520626961446,0.2,0,0.38461538461538464,13.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
912,0,53.0,0,0.34782608695652173,0.18099065471487344,0,0.25528136797088385,1,1,0.0,0.17497069167643609,0.49999999999999994,1,0.0,0.0,0,0.0,18.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
913,0,36.0,0,0.4782608695652174,0.10317685202844454,0,0.18134560512921305,1,0,0.058394160583941604,0.05553927315357561,0.0,0,0.0,0.0,0,0.07692307692307693,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
914,1,39.0,4,0.5217391304347826,0.05469580143312536,0,0.13220081284833532,1,0,0.11678832116788322,0.05715123094958968,0.24999999999999997,0,0.0,0.0,0,0.0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
915,0,41.0,0,0.0,0.0,0,0.17493554564903477,0,0,0.2773722627737226,0.0600820633059789,0.125,0,0.0,0.0,0,0.0,20.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
916,0,40.0,1,0.4782608695652174,0.01892760809743073,1,0.14890961298207803,0,0,0.2627737226277372,0.3468640093786635,0.125,1,0.1224643652366008,0.4,0,0.6153846153846154,8.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
917,0,33.0,2,0.4782608695652174,0.0909789390513037,0,0.18283891460574145,1,0,0.3795620437956204,0.09730363423212192,0.125,0,0.0,0.0,0,0.38461538461538464,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
918,0,53.0,0,0.4782608695652174,0.19034138898727623,0,0.0,0,1,0.06569343065693431,0.18273739742086753,0.49999999999999994,1,0.0,0.0,0,0.0,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
919,0,54.0,0,0.6086956521739131,0.017573495354603168,0,0.0,0,1,0.1970802919708029,0.08865767878077374,0.20833333333333334,1,0.3452145098795518,0.2,0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
920,0,38.0,1,0.43478260869565216,0.16990709206331908,0,0.20980659270153465,1,0,0.1970802919708029,0.14712778429073858,0.16666666666666666,0,0.06103055911075266,0.2,0,0.15384615384615385,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
921,0,51.0,0,0.6521739130434783,0.5373511702040705,0,0.6026429996317557,1,1,0.145985401459854,0.3782239155920281,0.24999999999999997,1,0.0,0.0,0,0.07692307692307693,15.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
922,0,45.0,0,0.3913043478260869,0.26319101980764514,0,0.3460942388978879,1,1,0.27007299270072993,0.15650644783118406,0.29166666666666663,1,0.522818521310728,0.6000000000000001,0,0.07692307692307693,8.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
923,0,48.0,0,0.43478260869565216,0.2354521428766041,0,0.0,0,1,0.1532846715328467,0.1969519343493552,0.3333333333333333,1,0.0,0.0,0,0.07692307692307693,17.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
924,0,54.0,0,0.5217391304347826,0.43455303381195,0,0.0,0,0,0.21897810218978098,0.4490035169988277,0.125,0,0.0,0.0,0,0.15384615384615385,14.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
925,0,59.0,0,0.3913043478260869,0.2953518785930305,0,0.37726961578344526,1,1,0.3065693430656934,0.15885111371629546,0.0,1,0.0,0.0,0,0.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
926,0,53.0,0,0.3913043478260869,0.31209165463313626,0,0.3732234474438653,1,1,0.17518248175182483,0.32620164126611956,0.0,1,0.014446762627767938,0.4,0,0.3076923076923077,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
927,0,44.0,0,0.5217391304347826,0.07922785603356673,0,0.19620414737902725,1,1,0.32116788321167883,0.20442555685814773,0.0,0,0.0,0.0,0,0.23076923076923078,8.32832309502026,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
928,0,37.0,0,0.0,0.0,0,0.0,0,0,0.3503649635036496,0.054220398593200464,0.41666666666666663,0,0.0,0.0,0,0.3076923076923077,7.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
929,0,48.0,0,0.6086956521739131,0.39950957687382505,0,0.4216520837428074,1,0,0.145985401459854,0.3399765533411489,0.125,0,0.0,0.0,0,0.15384615384615385,15.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
930,0,39.0,0,0.6521739130434783,0.1085933029997548,0,0.16636506785408492,1,0,0.1970802919708029,0.24091441969519345,0.08333333333333334,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
931,1,41.0,3,0.5652173913043478,0.05015393837016048,0,0.10822879037414067,1,0,0.2773722627737226,0.08704572098475967,0.0,0,0.35731192033241577,0.4,1,0.6153846153846154,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
932,0,71.0,0,0.45649071143680775,0.16864587256792493,0,0.2248481274893198,1,1,0.18248175182481752,0.4163247362250879,0.0,0,0.0,0.0,0,0.46153846153846156,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
933,0,53.0,0,0.0,0.0,0,0.10473272923204131,1,0,0.05109489051094891,0.2702227432590856,0.20833333333333334,0,0.03394287918368778,0.2,0,0.6153846153846154,7.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
934,0,42.0,3,0.6956521739130435,0.16864587256792493,0,0.15043229163136718,1,0,0.0,0.06301289566236812,0.125,0,0.1507442537300349,0.4,0,0.38461538461538464,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
935,0,43.0,2,0.6521739130434783,0.09975751300983571,0,0.1602641870048188,1,0,0.27007299270072993,0.3528722157092614,0.0,0,0.07149744902431754,0.4,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
936,0,50.0,0,0.6956521739130435,0.3905893251232869,0,0.45219376424687274,1,0,0.3430656934306569,0.283411488862837,0.20833333333333334,0,0.0,0.0,0,0.15384615384615385,18.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
937,0,37.0,2,0.6086956521739131,0.08733073590714656,0,0.17493554564903477,1,0,0.2992700729927007,0.25542203985932005,0.0,0,0.0,0.0,0,0.07692307692307693,7.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
938,0,31.0,3,0.3913043478260869,0.06801896302754543,0,0.18826656364864527,1,1,0.17518248175182483,0.20427901524032827,0.37499999999999994,0,0.6696880972000631,0.2,1,0.38461538461538464,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
939,0,44.0,0,0.5217391304347826,0.06255619431654089,0,0.16105489550222415,1,1,0.11678832116788322,0.14932590855803046,0.125,1,0.0,0.0,0,0.07692307692307693,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
940,0,65.0,0,0.6521739130434783,0.013658284063972972,0,0.12118963223018202,1,0,0.1970802919708029,0.10507033997655334,0.0,0,0.1034416256114452,0.2,0,0.6153846153846154,8.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
941,0,51.0,0,0.34782608695652173,0.1677492303081492,0,0.2634674600861646,1,0,0.13138686131386862,0.4204279015240328,0.0,0,0.0,0.0,0,0.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
942,0,44.79031269160025,0,0.3913043478260869,0.039462714219546086,0,0.0,0,0,0.1094890510948905,0.02124853458382181,0.37499999999999994,1,0.07921173974788295,0.2,0,0.07692307692307693,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
943,0,48.0,0,0.43478260869565216,0.3929951230144675,0,0.0,0,0,0.2773722627737226,0.2816529894490035,0.0,0,0.40347493732138784,0.4,0,0.3076923076923077,24.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
944,0,48.0,0,0.5217391304347826,0.1337274882162221,0,0.2290693812818966,1,0,0.21167883211678834,0.34144196951934347,0.125,0,0.7511790592071812,0.4,1,0.15384615384615385,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
945,0,50.0,0,0.5217391304347826,0.16864587256792493,0,0.6042786366378171,1,1,0.1386861313868613,0.3962485345838218,0.20833333333333334,1,0.1670319266441082,0.4,0,0.15384615384615385,14.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
946,0,45.0,0,0.5217391304347826,0.21071029616107675,0,0.0,0,0,0.23357664233576642,0.35917350527549824,0.3333333333333333,0,0.10936760348545681,0.4,0,0.23076923076923078,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
947,0,39.0,3,0.5217391304347826,0.0900280631011089,0,0.1527840846193642,1,1,0.1897810218978102,0.10550996483001172,0.125,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
948,0,54.0,0,0.4782608695652174,0.5212925373947633,0,0.0,0,1,0.21167883211678834,0.028282532239155923,0.49999999999999994,1,0.0,0.0,0,0.0,16.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
949,0,35.0,0,0.43478260869565216,0.00513854453314443,0,0.06212822580827352,1,0,0.1605839416058394,0.16398007033997658,0.0,0,0.0,0.0,1,0.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
950,0,49.0,0,0.6086956521739131,0.14886793995041278,0,0.0,0,1,0.3284671532846715,0.07180539273153576,0.4583333333333333,1,0.0,0.0,0,0.07692307692307693,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
951,0,54.0,0,0.7391304347826086,0.266400566711168,0,0.33541515584864484,1,0,0.3065693430656934,0.23094958968347007,0.20833333333333334,0,0.027000017532478916,0.4,0,0.15384615384615385,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
952,0,63.0,0,0.43478260869565216,0.09076642236329456,0,0.0,0,0,0.2773722627737226,0.3327960140679953,0.20833333333333334,0,0.05549029577291933,0.2,0,0.23076923076923078,8.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
953,1,37.0,2,0.5217391304347826,0.04288205323815492,0,0.15675908919417766,1,0,0.13138686131386862,0.11327667057444314,0.0,0,0.0,0.0,0,0.23076923076923078,6.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
954,0,55.0,0,0.5652173913043478,0.40828815083235703,0,0.0,0,1,0.13138686131386862,0.12822391559202811,0.20833333333333334,0,0.0,0.0,0,0.0,13.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
955,0,33.0,1,0.30434782608695654,0.42847451162030353,1,0.0,0,0,0.4014598540145985,0.5126025791324736,0.0,0,0.08059680558234128,0.4,0,0.0,16.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
956,0,50.0,0,0.6086956521739131,0.7013486635969812,0,0.0,0,0,0.3284671532846715,0.44152989449003516,0.125,0,0.333397619089363,0.4,0,0.0,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
957,0,47.0,0,0.6086956521739131,0.2049151295534425,0,0.2917928976303596,1,0,0.21897810218978098,0.26318874560375144,0.49999999999999994,0,0.0,0.0,1,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
958,0,57.0,0,0.4782608695652174,0.011454104569108793,0,0.0,1,1,0.1970802919708029,0.3143317702227432,0.125,1,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
959,0,57.0,0,0.34782608695652173,0.39684766912786423,0,0.0,0,1,0.145985401459854,0.2970398593200469,0.20833333333333334,0,0.0,0.0,0,0.15384615384615385,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
960,0,35.0,1,0.0,0.0,0,0.06858153673066887,1,0,0.3868613138686131,0.1805392731535756,0.125,0,0.08583901677858231,0.2,0,0.07692307692307693,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
961,0,33.0,2,0.6086956521739131,0.013794512710132687,0,0.13397764780036192,1,1,0.16788321167883213,0.45237397420867526,0.0,1,0.12100916948647368,0.6000000000000001,0,0.0,11.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
962,0,33.0,1,0.5217391304347826,0.11168024412173391,0,0.17089017962637892,1,0,0.12408759124087591,0.10844079718640094,0.125,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
963,0,41.0,0,0.30434782608695654,0.10074925755387842,0,0.16438377827630066,1,1,0.41605839416058393,0.11430246189917938,0.0,1,0.0,0.0,0,0.0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
964,1,42.0,2,0.43478260869565216,0.10494782442852083,0,0.21955941722524575,1,1,0.1970802919708029,0.1194314185228605,0.125,1,0.0,0.0,0,0.23076923076923078,8.32832309502026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
965,0,46.0,0,0.5652173913043478,0.11427948669046127,0,0.11331756434672793,0,1,0.3065693430656934,0.24677608440797183,0.3333333333333333,0,0.1055104581236741,0.6000000000000001,0,0.23076923076923078,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
966,0,30.0,3,0.6086956521739131,0.1347301310519576,1,0.2551571137784344,0,0,0.6861313868613139,0.11635404454865182,0.20833333333333334,0,0.031014955204516366,0.6000000000000001,0,0.23076923076923078,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
967,0,54.0,0,0.4782608695652174,0.04560662616134921,0,0.1352450405633459,1,1,0.1532846715328467,0.22552754982415008,0.41666666666666663,0,0.07584550379578169,0.6000000000000001,0,0.23076923076923078,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
968,0,48.0,0,0.5652173913043478,0.09282892406615263,0,0.0,0,1,0.40875912408759124,0.25190504103165295,0.3333333333333333,0,0.7403264547574381,0.4,0,0.0,9.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
969,2,44.0,2,0.43478260869565216,0.16864587256792493,0,0.1817240156243999,1,0,0.3576642335766423,0.05084994138335287,0.0,0,0.6343075547451654,0.4,0,0.3076923076923077,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
970,0,30.0,1,0.4782608695652174,0.048004250333760184,0,0.09749435773007922,1,0,0.09489051094890512,0.22552754982415008,0.0,0,0.0,0.0,1,0.38461538461538464,6.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
971,0,53.0,0,0.5217391304347826,0.16864587256792493,0,0.0,0,1,0.5328467153284672,0.5186107854630715,0.125,1,0.0,0.0,0,0.0,22.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
972,0,43.0,0,0.5217391304347826,0.13714410266190774,0,0.23827548735883028,1,0,0.31386861313868614,0.13672332942555687,0.49999999999999994,0,0.0,0.0,0,0.23076923076923078,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
973,0,34.0,1,0.6521739130434783,0.1216603547393946,0,0.0,1,0,0.08029197080291971,0.11532825322391559,0.20833333333333334,0,0.07858057050686396,0.2,0,0.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
974,0,34.0,0,0.5217391304347826,0.11939351006729695,0,0.2316041668078646,1,1,0.1605839416058394,0.11400937866354045,0.20833333333333334,0,0.0,0.0,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
975,0,46.0,0,0.5217391304347826,0.06484756014494727,0,0.1337449535854112,1,1,0.32116788321167883,0.03487690504103166,0.37499999999999994,1,0.3332047618212739,0.6000000000000001,1,0.15384615384615385,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
976,0,54.0,0,0.5217391304347826,0.14467209764869357,0,0.19846218493090337,0,1,0.3795620437956204,0.23050996483001174,0.3333333333333333,0,0.2243631327033329,0.6000000000000001,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
977,0,53.0,0,0.6086956521739131,0.17091518404490097,0,0.242501259485678,1,0,0.1094890510948905,0.33558030480656503,0.20833333333333334,0,0.10089941616845205,0.2,0,0.38461538461538464,19.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
978,0,30.0,0,0.4782608695652174,0.274448955126284,0,0.33445275064894575,0,1,0.3576642335766423,0.18185814771395076,0.125,1,0.0,0.0,0,0.0,14.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
979,0,40.0,0,0.0,0.0,0,0.0,1,1,0.3284671532846715,0.24194021101992963,0.0,0,0.0,0.0,0,0.07692307692307693,6.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
980,0,54.0,0,0.5652173913043478,0.18073182028717,0,0.0,0,0,0.2773722627737226,0.17628956623681125,0.24999999999999997,0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
981,0,50.0,0,0.5652173913043478,0.062076669482058686,0,0.13449951540864943,1,1,0.0364963503649635,0.16852286049237986,0.08333333333333334,1,0.0,0.0,0,0.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
982,1,36.0,2,0.5217391304347826,0.24992234967168897,1,0.3468307273840426,0,0,0.1532846715328467,0.2157092614302462,0.0,0,0.1411013903255781,0.6000000000000001,1,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
983,0,31.0,4,0.0,0.0,1,0.0,0,0,0.3576642335766423,0.10814771395076202,0.24999999999999997,0,0.0,0.0,0,0.0,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
984,1,39.0,2,0.5217391304347826,0.31967141650546277,1,0.0,0,1,0.23357664233576642,0.006008206330597891,0.24999999999999997,0,0.06111822150533863,0.4,0,0.6153846153846154,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
985,0,51.0,0,0.3913043478260869,0.189496771381086,0,0.0,0,1,0.4014598540145985,0.07473622508792498,0.3333333333333333,1,0.0,0.0,0,0.07692307692307693,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
986,0,49.0,0,0.5217391304347826,0.16864587256792493,0,0.23858273408925065,1,1,0.06569343065693431,0.14287807737397423,0.0,1,0.0,0.0,0,0.23076923076923078,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
987,0,44.0,3,0.7391304347826086,0.1337710813829932,0,0.17780097189370167,1,1,0.2043795620437956,0.06447831184056273,0.0,1,0.0,0.0,0,0.15384615384615385,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
988,2,43.0,2,0.3913043478260869,0.06370596409012887,0,0.19776523186961895,1,1,0.31386861313868614,0.18215123094958968,0.08333333333333334,1,0.0,0.0,0,0.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
989,0,61.0,0,0.45649071143680775,0.153148244012751,0,0.0,0,1,0.47445255474452547,0.23578546307151232,0.0,1,0.12405982081806546,0.6000000000000001,0,0.23076923076923078,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
990,0,50.0,0,0.5217391304347826,0.16600005449145847,0,0.24742398467381013,1,1,0.1532846715328467,0.5102579132473622,0.0,0,0.0,0.0,0,0.0,19.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
991,0,66.0,2,0.43478260869565216,0.16864587256792493,0,0.28158936926312744,1,1,0.2992700729927007,0.1992966002344666,0.0,1,0.0,0.0,0,0.15384615384615385,8.32832309502026,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
992,0,37.0,0,0.3913043478260869,0.08150559899735717,0,0.14070883628041686,0,0,0.31386861313868614,0.5392731535756154,0.125,0,0.8893174605957536,0.2,0,0.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
993,0,36.0,0,0.0,0.0,0,0.1445132737365043,0,1,0.5912408759124088,0.17467760844079716,0.37499999999999994,0,0.0,0.0,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
994,0,38.0,0,0.43478260869565216,0.05761654360678964,0,0.1526903291832433,1,1,0.21897810218978098,0.0866060961313013,0.125,1,0.0,0.0,0,0.0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
995,0,53.0,0,0.5652173913043478,0.5086941121979129,0,0.5384758754837441,1,0,0.2773722627737226,0.07766705744431418,0.0,0,0.0,0.0,1,0.0,13.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
996,0,35.0,0,0.43478260869565216,0.29038770672697056,0,0.0,0,0,0.2481751824817518,0.4188159437280187,0.0,0,0.1610358188544278,0.2,0,0.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
997,0,39.0,0,0.4782608695652174,0.1634607525270414,0,0.0,0,1,0.2408759124087591,0.11987104337631889,0.37499999999999994,1,0.0,0.0,0,0.0,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
998,0,48.0,0,0.4782608695652174,0.10965043729395417,0,0.0,0,0,0.1094890510948905,0.257327080890973,0.41666666666666663,0,0.5730841383663235,0.2,0,0.23076923076923078,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
999,0,24.0,2,0.43478260869565216,0.16864587256792493,1,0.17493554564903477,0,0,0.23357664233576642,0.09862250879249707,0.49999999999999994,1,0.02445780808948577,0.2,0,0.46153846153846156,7.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1000,0,34.0,1,0.4782608695652174,0.011642100100809199,0,0.0,1,0,0.1094890510948905,0.05612543962485346,0.20833333333333334,0,0.045514315269035883,0.4,0,0.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1001,3,62.0,3,0.8260869565217391,0.23180938887829333,1,0.0,0,0,0.10218978102189781,0.36518171160609614,0.6666666666666666,0,0.17199361817767414,0.8,0,0.5384615384615385,18.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1002,0,47.0,0,0.30434782608695654,0.07799362449935973,0,0.0,0,0,0.3795620437956204,0.17848769050410318,0.20833333333333334,0,0.0,0.0,0,0.3076923076923077,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1003,3,39.0,3,0.4782608695652174,0.20922267934501268,0,0.24334957674503715,1,0,0.1386861313868613,0.4623388042203986,0.49999999999999994,0,0.17997089608499744,0.2,0,0.15384615384615385,20.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1004,0,38.0,0,0.30434782608695654,0.09055663024820859,0,0.15808747946981866,1,0,0.11678832116788322,0.20442555685814773,0.0,0,0.04537405543769833,0.2,0,0.5384615384615385,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1005,0,55.0,0,0.6956521739130435,0.37675666839222954,0,0.4237259991731448,1,1,0.2992700729927007,0.3410023446658851,0.125,1,0.0,0.0,0,0.15384615384615385,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
